20.000	2.886E-7
19.019	1.211E-7
16.178	3.890E-8
11.758	9.352E-9
6.182	3.648E-9
-3.612E-5	-1.429E-9
-6.184	-3.733E-9
-11.760	-3.165E-8
-16.180	-3.398E-8
-19.019	-3.581E-8
-20.002	-2.241E-8
-19.020	-1.596E-8
-16.180	-1.524E-8
-11.760	-2.123E-9
-6.184	-1.772E-8
-7.297E-5	1.603E-9
6.698	1.590E-8
12.735	1.911E-7
17.529	2.958E-7
20.605	4.129E-7
21.676	2.492E-7
20.605	1.900E-7
17.529	1.915E-7
12.735	1.605E-7
6.698	3.110E-9
-4.470E-5	-1.493E-9
-6.700	-2.268E-9
-12.737	-1.090E-7
-17.531	-1.677E-7
-20.606	-1.044E-7
-21.755	-1.879E-8
-20.606	-2.017E-8
-17.531	-1.951E-8
-12.737	-3.268E-9
-6.700	8.411E-10
-6.499E-5	1.625E-9
7.212	2.010E-9
13.715	2.300E-9
18.874	7.884E-9
22.270	1.245E-8
23.369	1.108E-8
22.270	2.301E-8
18.873	3.306E-8
13.714	7.641E-9
7.212	6.449E-10
-3.612E-5	-1.635E-9
-7.214	-2.967E-9
-13.715	-2.973E-9
-18.875	-6.393E-9
-22.296	-1.584E-8
-23.453	-2.083E-7
-22.302	-3.739E-7
-18.876	-4.458E-7
-13.715	-1.637E-7
-7.214	-2.985E-8
-7.160E-5	1.626E-9
7.725	1.591E-8
14.697	4.561E-8
20.225	1.376E-7
23.821	1.664E-7
25.028	2.569E-7
23.822	3.560E-7
20.225	1.977E-7
14.697	8.267E-8
7.725	1.100E-8
-4.569E-5	-1.877E-9
-7.727	-1.137E-8
-14.699	-2.160E-8
-20.227	-5.551E-8
-23.903	-1.057E-7
-23.162	-1.050E-6
-22.705	-1.036E-6
-20.227	-6.284E-7
-14.699	-2.688E-7
-7.727	-5.554E-8
-7.069E-5	1.409E-9
-5.587E-5	8.958E-11
-7.137E-5	3.377E-11
-7.700E-5	-9.481E-11
-7.092E-5	-2.774E-10
-7.753E-5	2.591E-10
-6.993E-5	2.232E-10
-8.254E-5	-2.571E-10
-7.054E-5	-1.274E-10
-5.815E-5	-1.057E-10
-6.674E-5	4.272E-10
-7.525E-5	-1.157E-10
-7.510E-5	9.946E-11
-6.925E-5	1.157E-10
-7.639E-5	-2.492E-10
-7.601E-5	-5.025E-10
-8.209E-5	-4.154E-10
-7.335E-5	2.479E-10
-8.171E-5	-1.941E-11
-6.613E-5	2.682E-11
-6.271E-5	2.332E-10
-7.555E-5	1.432E-10
-7.388E-5	-2.284E-10
-6.378E-5	9.630E-11
-6.621E-5	7.487E-12
-7.084E-5	3.824E-10
-7.168E-5	2.481E-10
-6.644E-5	-1.075E-10
-7.882E-5	5.589E-10
-6.773E-5	1.188E-10
-6.674E-5	8.593E-11
-7.061E-5	2.374E-10
-6.963E-5	-4.689E-10
-8.087E-5	5.771E-11
-7.267E-5	-1.035E-10
-7.267E-5	-2.717E-10
-7.806E-5	-3.033E-10
-5.770E-5	-4.463E-11
-7.183E-5	-9.607E-11
-7.624E-5	-1.432E-10
-7.084E-5	-1.143E-10
-7.092E-5	-2.498E-10
-7.365E-5	-2.529E-10
-6.932E-5	-9.831E-11
-7.077E-5	-3.223E-10
-7.951E-5	-2.374E-10
-6.454E-5	-2.353E-10
-6.910E-5	-3.713E-10
-7.077E-5	-4.608E-10
-7.814E-5	-4.020E-10
-6.978E-5	-2.386E-10
-7.669E-5	-4.684E-10
-6.651E-5	-3.387E-10
-6.818E-5	-2.652E-10
-7.426E-5	1.188E-10
-7.867E-5	9.543E-11
-7.335E-5	1.493E-10
-7.343E-5	-1.563E-10
-7.647E-5	-8.076E-11
-8.186E-5	-1.931E-10
-7.054E-5	5.163E-11
-7.039E-5	-7.631E-11
-7.403E-5	1.629E-10
-7.441E-5	-2.464E-10
-6.735E-5	-1.146E-10
-7.153E-5	9.083E-11
-8.110E-5	2.024E-10
-7.495E-5	-1.293E-10
-6.362E-5	-1.045E-10
-7.776E-5	3.263E-10
-6.590E-5	1.406E-10
-7.555E-5	-3.696E-11
-7.221E-5	-9.456E-12
-7.555E-5	-3.449E-10
-7.236E-5	2.062E-10
-7.251E-5	-4.066E-10
-6.590E-5	-2.332E-11
-7.175E-5	-3.988E-11
-7.122E-5	-2.053E-10
-6.970E-5	-1.128E-10
-6.697E-5	-5.087E-12
-7.563E-5	-4.238E-10
-7.958E-5	-1.567E-10
-7.601E-5	-2.091E-10
-7.107E-5	-6.682E-11
-7.335E-5	-3.307E-10
-8.353E-5	-2.986E-10
-6.856E-5	-3.167E-10
-7.023E-5	-1.266E-10
-6.841E-5	-3.812E-10
-6.499E-5	-4.052E-10
-7.077E-5	-1.812E-10
-7.092E-5	-3.406E-10
-7.540E-5	-1.613E-10
-6.370E-5	-3.922E-10
-7.206E-5	-1.998E-10
-6.917E-5	-4.194E-10
-7.168E-5	-2.838E-10
-7.441E-5	-3.392E-11
-6.894E-5	-4.098E-10
-7.571E-5	-6.621E-11
-7.023E-5	-1.584E-10
-6.697E-5	-1.981E-10
-7.776E-5	6.454E-11
-7.198E-5	1.388E-10
-7.419E-5	-2.732E-10
-7.251E-5	-2.091E-10
-7.137E-5	-2.922E-10
-7.312E-5	-1.053E-10
-7.837E-5	-2.065E-10
-7.373E-5	-2.019E-10
-7.373E-5	-1.857E-11
-8.262E-5	1.200E-10
-7.092E-5	8.464E-11
-7.457E-5	-4.023E-10
-7.107E-5	-3.260E-10
-7.343E-5	6.329E-11
-7.168E-5	-8.330E-11
-7.008E-5	-3.626E-10
-6.385E-5	-5.695E-12
-7.761E-5	-1.977E-10
-7.305E-5	-1.659E-10
-5.884E-5	1.448E-11
-7.350E-5	-1.336E-10
-7.031E-5	3.157E-12
-7.001E-5	-2.094E-10
-7.761E-5	-3.168E-11
-6.970E-5	-1.893E-10
-7.388E-5	-1.221E-10
-7.441E-5	-8.012E-12
-7.426E-5	-8.308E-11
-7.783E-5	-5.831E-11
-7.350E-5	-3.311E-10
-7.441E-5	2.179E-10
-6.689E-5	-1.282E-10
-7.403E-5	1.981E-10
-6.788E-5	3.864E-11
-7.312E-5	1.517E-10
-7.320E-5	1.099E-10
-7.327E-5	-2.895E-10
-7.586E-5	1.771E-10
-7.510E-5	9.205E-11
-7.669E-5	-8.023E-11
-6.613E-5	-2.404E-10
-7.388E-5	-1.833E-10
-7.806E-5	7.906E-11
-6.606E-5	-2.337E-10
-6.917E-5	-1.952E-10
-6.796E-5	-1.998E-10
-7.464E-5	-4.273E-11
-7.016E-5	2.006E-11
-8.201E-5	-1.081E-10
-6.970E-5	-2.991E-10
-8.186E-5	1.083E-10
-7.479E-5	-3.549E-10
-7.008E-5	3.022E-10
-7.776E-5	-3.560E-10
-7.555E-5	3.377E-11
-7.844E-5	-2.349E-10
-7.001E-5	-3.799E-10
-7.312E-5	-6.141E-10
-7.327E-5	-1.910E-10
-6.416E-5	-2.242E-10
-7.601E-5	-3.630E-10
-7.449E-5	-3.651E-10
-6.811E-5	-2.896E-10
-7.449E-5	-1.528E-10
-7.669E-5	-4.589E-10
-6.697E-5	2.639E-10
-7.092E-5	-9.527E-11
-6.712E-5	-3.342E-10
-7.365E-5	2.548E-10
-6.955E-5	2.054E-10
-7.829E-5	4.061E-10
-8.399E-5	-1.823E-10
-7.540E-5	3.561E-10
-7.457E-5	1.835E-11
-7.434E-5	-3.970E-10
-7.092E-5	2.891E-10
-6.948E-5	-1.437E-10
-7.023E-5	1.771E-10
-6.993E-5	1.514E-10
-7.244E-5	2.593E-10
-6.765E-5	3.790E-10
-7.502E-5	-3.132E-10
-7.213E-5	9.060E-11
-7.213E-5	1.180E-10
-6.879E-5	5.949E-11
-6.993E-5	-3.286E-11
-7.358E-5	-1.267E-10
-7.031E-5	2.492E-10
-7.358E-5	4.335E-11
-7.046E-5	-6.853E-11
-7.510E-5	-6.142E-11
-7.799E-5	-7.445E-11
-7.973E-5	-1.864E-10
-6.963E-5	2.868E-11
-7.928E-5	-1.341E-10
-7.730E-5	7.043E-11
-7.571E-5	-1.407E-10
-7.487E-5	4.213E-13
-7.403E-5	-2.755E-10
-7.191E-5	-3.730E-11
-7.449E-5	-8.050E-12
-6.742E-5	1.012E-10
-7.700E-5	-3.567E-12
-7.130E-5	8.848E-11
-7.130E-5	-1.626E-11
-8.194E-5	-2.602E-11
-7.282E-5	-3.801E-10
-8.619E-5	-6.856E-11
-6.712E-5	-3.948E-10
-6.370E-5	-1.022E-11
-7.419E-5	-2.132E-10
-5.945E-5	-5.781E-11
-7.160E-5	-5.170E-10
-6.910E-5	-1.662E-10
-7.320E-5	-1.345E-10
-8.004E-5	3.385E-11
-7.647E-5	-2.322E-10
-7.054E-5	-2.417E-10
-7.198E-5	1.745E-10
-7.282E-5	-2.388E-10
-7.289E-5	-9.706E-11
-7.274E-5	-3.802E-10
-7.191E-5	-5.131E-10
-6.628E-5	-1.846E-11
-7.145E-5	-3.195E-10
-7.806E-5	-3.335E-10
-7.115E-5	-3.054E-10
-7.289E-5	-3.008E-11
-7.274E-5	-1.782E-10
-7.289E-5	-2.192E-10
-7.533E-5	-1.634E-10
-7.274E-5	-1.921E-10
-7.662E-5	-2.390E-10
-7.745E-5	-2.666E-11
-7.700E-5	-1.630E-10
-7.008E-5	-5.398E-10
-7.753E-5	2.108E-10
-7.479E-5	-8.194E-11
-6.697E-5	2.810E-10
-7.153E-5	-2.698E-10
-7.183E-5	-2.534E-10
-7.137E-5	-2.904E-10
-8.095E-5	-2.828E-10
-7.654E-5	-1.265E-11
-6.400E-5	-8.506E-12
-7.776E-5	-2.154E-10
-7.031E-5	-1.503E-10
-7.312E-5	6.838E-11
-7.054E-5	-4.034E-11
-6.514E-5	-1.094E-10
-6.347E-5	-2.250E-10
-7.297E-5	8.855E-12
-6.332E-5	-6.579E-11
-6.416E-5	1.388E-10
-6.963E-5	1.036E-10
-7.297E-5	1.830E-10
-6.955E-5	1.411E-10
-6.910E-5	-5.037E-10
-7.061E-5	8.833E-11
-7.609E-5	1.706E-10
-7.403E-5	5.167E-11
-6.788E-5	-3.293E-11
-6.993E-5	-1.058E-10
-7.616E-5	-5.949E-11
-7.685E-5	-3.806E-10
-7.814E-5	-1.854E-10
-7.966E-5	-2.991E-10
-6.689E-5	-7.077E-11
-7.548E-5	1.493E-10
-7.647E-5	-3.184E-10
-6.932E-5	-2.915E-10
-6.780E-5	-1.550E-10
-6.697E-5	3.911E-10
-7.274E-5	-2.963E-10
-7.426E-5	-1.534E-10
-7.092E-5	-2.849E-10
-7.153E-5	-9.873E-12
-7.175E-5	-2.336E-10
-6.568E-5	-1.983E-10
-7.069E-5	-1.686E-10
-7.244E-5	-1.471E-10
-7.153E-5	-1.355E-10
-7.639E-5	-1.668E-10
-7.601E-5	1.292E-10
-7.130E-5	-9.770E-11
-7.122E-5	1.932E-10
-7.107E-5	1.735E-10
-6.454E-5	4.127E-10
-7.426E-5	2.837E-10
-7.084E-5	1.725E-10
-6.985E-5	1.858E-10
-7.654E-5	8.365E-11
-7.358E-5	-7.252E-11
-7.198E-5	2.103E-10
-6.986E-5	1.047E-10
-7.016E-5	5.186E-11
-6.856E-5	-6.378E-11
-7.327E-5	9.728E-12
0.515	1.060E-10
0.980	2.833E-10
1.348	2.093E-11
1.585	1.325E-10
1.667	-2.729E-10
1.585	-3.374E-10
1.348	3.684E-10
0.980	-4.978E-10
0.515	-5.457E-10
-3.749E-5	-5.210E-10
-0.515	-5.430E-10
-0.980	-2.970E-10
-1.348	-4.223E-10
-1.585	-6.298E-11
-1.667	-2.461E-10
-1.585	-8.991E-11
-1.348	1.184E-10
-0.980	8.620E-11
-0.515	2.263E-10
-6.970E-5	-1.434E-10
1.030	-2.658E-10
1.959	4.552E-10
2.696	2.788E-10
3.170	2.422E-10
3.335	4.635E-10
3.170	5.782E-11
2.696	-8.976E-11
1.959	-1.653E-10
1.030	-4.339E-10
-4.030E-5	-1.550E-10
-1.030	-1.513E-10
-1.959	-2.986E-10
-2.697	-3.476E-10
-3.172	-1.776E-10
-3.336	-2.977E-10
-3.172	-1.119E-10
-2.697	-1.795E-10
-1.959	1.842E-10
-1.030	1.458E-10
-7.077E-5	1.936E-10
1.545	3.487E-10
2.939	2.695E-10
4.047	3.697E-10
4.756	1.977E-10
5.000	1.672E-10
4.756	-1.485E-11
4.047	-1.965E-10
2.939	-1.754E-10
1.545	-2.606E-10
-4.516E-5	-3.698E-10
-1.545	-5.415E-10
-2.941	-3.559E-10
-4.049	-6.262E-10
-4.758	-5.824E-10
-5.002	1.150E-10
-4.758	-2.586E-10
-4.049	1.053E-10
-2.941	4.805E-10
-1.545	-2.238E-10
-7.061E-5	-1.445E-10
2.060	5.206E-10
3.921	4.484E-10
5.393	4.467E-10
6.343	1.967E-10
6.669	1.464E-10
6.343	4.120E-10
5.393	1.052E-10
3.921	-2.592E-10
2.060	-4.845E-10
-4.341E-5	-5.363E-10
-2.060	-4.000E-10
-3.923	-5.309E-10
-5.395	-2.517E-10
-6.344	-3.516E-10
-6.671	1.258E-11
-6.344	1.683E-10
-5.395	2.505E-10
-3.923	5.474E-10
-2.060	5.748E-10
-7.084E-5	4.322E-10
2.575	7.721E-10
4.898	8.526E-10
6.745	8.135E-10
7.925	3.988E-10
8.334	1.682E-9
7.925	6.859E-10
6.744	1.448E-10
4.898	-4.200E-10
2.575	-9.449E-10
-3.923E-5	-3.169E-10
-2.576	-7.089E-10
-4.900	-3.551E-10
-6.746	-7.672E-10
-7.927	-6.374E-10
-8.335	-3.821E-10
-7.927	-2.951E-10
-6.746	-1.297E-10
-4.900	-7.935E-11
-2.576	2.449E-10
-6.758E-5	6.561E-10
3.091	4.442E-10
5.880	4.842E-10
8.090	7.661E-10
9.513	3.400E-9
10.001	7.187E-9
9.513	5.488E-9
8.090	2.866E-9
5.880	1.333E-10
3.090	-6.450E-10
-4.303E-5	-1.178E-9
-3.092	-1.151E-9
-5.880	-3.291E-9
-8.092	-9.304E-10
-9.514	-8.182E-10
-10.002	-8.167E-10
-9.514	-4.981E-9
-8.092	-5.156E-9
-5.880	-6.558E-10
-3.092	6.833E-10
-7.692E-5	5.706E-10
3.607	9.699E-10
6.860	8.593E-10
9.441	1.082E-9
11.096	8.341E-9
11.669	1.031E-8
11.096	1.177E-8
9.441	5.908E-9
6.860	3.153E-10
3.607	-7.367E-10
-4.653E-5	-1.077E-9
-3.609	-1.021E-9
-6.862	-9.669E-10
-9.443	-9.843E-10
-11.098	-1.156E-9
-11.670	-1.206E-9
-11.098	-1.214E-9
-9.443	2.101E-10
-6.862	4.491E-10
-3.609	9.734E-10
-7.935E-5	9.753E-10
4.122	6.989E-10
7.837	1.215E-9
10.787	1.126E-9
12.681	3.321E-9
13.331	9.982E-9
12.681	1.581E-8
10.787	8.833E-9
7.837	2.856E-9
4.122	-5.601E-10
-4.949E-5	-9.189E-10
-4.124	-1.352E-9
-7.839	-1.209E-9
-10.788	-1.576E-9
-12.683	-4.738E-9
-13.333	-4.798E-9
-12.683	-4.748E-9
-10.788	-3.392E-9
-7.839	-2.475E-10
-4.124	4.199E-10
-7.274E-5	9.638E-10
4.637	1.130E-9
8.819	1.571E-9
12.137	2.414E-9
14.266	7.212E-9
15.000	9.830E-9
14.267	1.345E-8
12.137	1.061E-8
8.819	2.789E-9
4.637	-5.903E-10
-5.071E-5	-7.004E-10
-4.638	-1.575E-9
-8.821	-4.120E-9
-12.139	-4.832E-9
-14.268	-6.047E-9
-15.002	-1.340E-8
-14.268	-1.813E-8
-12.139	-1.116E-8
-8.821	-3.341E-9
-4.638	5.654E-10
-7.677E-5	8.295E-10
5.151	1.431E-9
9.798	1.324E-9
13.482	6.033E-9
15.849	1.459E-8
16.666	1.970E-8
15.849	2.264E-8
13.482	1.132E-8
9.798	3.437E-9
5.104	-7.078E-10
-5.154E-5	-9.765E-10
-5.152	-1.535E-9
-9.800	-2.376E-9
-13.484	-4.998E-9
-15.851	-1.905E-8
-16.667	-1.870E-8
-15.849	-1.552E-8
-13.484	-7.347E-9
-9.800	-2.076E-9
-5.152	4.418E-10
-7.510E-5	6.860E-10
5.666	1.149E-9
10.776	1.599E-9
14.834	7.289E-9
17.436	2.002E-8
18.331	3.069E-8
17.436	3.373E-8
14.834	1.714E-8
10.776	5.677E-9
5.666	9.380E-11
-4.007E-5	-1.636E-9
-5.667	-1.914E-9
-10.778	-2.493E-9
-14.834	-8.876E-9
-17.438	-1.723E-8
-18.332	-2.550E-8
-17.438	-2.495E-8
-14.834	-1.255E-8
-10.778	-7.036E-9
-5.668	4.722E-10
-7.700E-5	1.119E-9
6.182	1.443E-9
11.758	4.191E-9
16.178	1.014E-8
19.019	3.010E-8
20.000	4.161E-8
19.019	3.727E-8
16.178	2.920E-8
11.758	1.125E-8
6.182	5.993E-10
-3.635E-5	-1.578E-9
-6.184	-2.894E-9
-11.760	-3.778E-9
-16.180	-1.027E-8
-19.020	-3.235E-8
-20.002	-6.900E-8
-19.020	-8.716E-8
-16.180	-5.809E-8
-11.760	-2.602E-8
-6.184	-3.939E-9
-7.624E-5	1.572E-9
6.698	1.681E-9
12.735	7.012E-9
17.529	1.753E-8
20.604	3.762E-8
21.675	4.975E-8
20.604	8.083E-8
17.529	6.645E-8
12.735	3.284E-8
6.698	4.400E-9
-4.242E-5	-1.161E-9
-6.700	-3.501E-9
-12.737	-7.487E-9
-17.531	-1.373E-8
-20.606	-2.482E-8
-20.956	-9.803E-7
-20.606	-6.374E-7
-17.531	-3.136E-7
-12.737	-1.348E-7
-6.700	-2.347E-8
-7.282E-5	1.379E-9
7.212	5.941E-9
13.715	3.536E-8
18.875	9.119E-8
22.270	1.015E-6
23.371	4.862E-6
22.273	3.596E-6
18.874	1.954E-6
13.488	8.443E-7
7.212	2.135E-7
-4.759E-5	-1.573E-9
-7.214	-2.471E-7
-13.664	-6.952E-7
-18.875	-1.641E-6
-22.297	-1.151E-6
-23.452	-2.184E-6
-22.297	-1.664E-6
-18.875	-1.310E-6
-13.716	-4.107E-7
-7.214	-7.692E-8
-7.221E-5	1.597E-9
7.725	3.081E-8
14.697	1.409E-7
20.225	1.725E-6
23.820	2.468E-6
25.084	4.299E-6
23.821	2.228E-6
20.225	1.418E-6
14.697	5.567E-7
7.725	1.205E-7
-4.189E-5	-2.159E-9
-7.727	-1.544E-7
-14.698	-3.144E-7
-19.765	-8.369E-7
-23.955	-5.650E-7
-25.114	-3.126E-6
-23.902	-1.843E-6
-20.226	-1.918E-6
-14.699	-4.793E-7
-7.727	-1.069E-7
-6.925E-5	1.306E-9
-6.773E-5	1.030E-10
-7.700E-5	2.130E-10
-7.472E-5	1.022E-11
-7.540E-5	1.508E-11
-7.715E-5	3.104E-11
-7.084E-5	-1.313E-10
-7.145E-5	2.470E-11
-7.441E-5	-1.043E-10
-7.730E-5	-1.229E-10
-7.023E-5	-7.360E-10
-6.948E-5	-6.017E-10
-6.590E-5	1.583E-9
-7.411E-5	2.072E-10
-7.244E-5	-2.411E-10
-7.046E-5	-4.038E-11
-8.216E-5	2.223E-11
-7.267E-5	-2.726E-10
-6.955E-5	-2.009E-10
-7.533E-5	-6.845E-10
-7.624E-5	1.964E-9
-8.042E-5	6.111E-13
-6.932E-5	2.861E-11
-6.545E-5	-2.040E-11
-7.107E-5	-1.260E-10
-7.168E-5	-1.863E-10
-7.236E-5	-1.429E-10
-7.434E-5	3.260E-11
-6.925E-5	-1.078E-10
-6.940E-5	-2.013E-10
-7.039E-5	8.082E-10
-7.282E-5	-1.356E-9
-7.677E-5	-1.263E-10
-7.677E-5	-1.567E-10
-6.530E-5	2.747E-11
-7.601E-5	-9.272E-11
-7.540E-5	-3.476E-11
-6.704E-5	-2.467E-10
-7.685E-5	1.693E-10
-6.446E-5	-6.477E-11
-6.970E-5	-2.878E-10
-7.175E-5	1.505E-11
-7.578E-5	6.276E-11
-7.517E-5	-1.152E-10
-7.631E-5	-8.858E-11
-8.080E-5	7.867E-12
-7.365E-5	-3.985E-10
-7.563E-5	-2.247E-10
-7.008E-5	-4.024E-10
-7.555E-5	-3.650E-10
-7.001E-5	-1.170E-10
-7.928E-5	-8.874E-11
-7.373E-5	-2.719E-10
-6.575E-5	-1.728E-11
-6.689E-5	6.546E-11
-7.487E-5	1.577E-10
-7.115E-5	1.976E-10
-6.910E-5	-2.484E-10
-7.479E-5	-1.605E-10
-7.388E-5	5.926E-11
-7.396E-5	-3.887E-10
-7.160E-5	2.181E-10
-7.289E-5	-7.514E-11
-6.590E-5	-3.971E-10
-6.385E-5	-3.032E-10
-7.525E-5	2.163E-10
-7.115E-5	2.198E-10
-7.229E-5	-1.133E-10
-7.259E-5	1.099E-10
-7.274E-5	-4.240E-10
-7.973E-5	4.840E-11
-7.715E-5	-1.412E-10
-7.555E-5	1.929E-10
-7.206E-5	-1.789E-10
-7.153E-5	-1.295E-11
-7.274E-5	-4.859E-12
-7.267E-5	-1.236E-10
-7.327E-5	8.897E-11
-7.966E-5	-1.131E-10
-7.305E-5	-3.601E-11
-7.479E-5	-1.858E-10
-7.571E-5	-3.618E-10
-7.654E-5	-1.385E-10
-7.631E-5	1.601E-10
-6.811E-5	-8.011E-11
-7.525E-5	-7.096E-11
-7.160E-5	-3.569E-10
-7.677E-5	-3.625E-10
-7.487E-5	-1.227E-10
-6.872E-5	-2.667E-10
-6.552E-5	-2.199E-10
-6.134E-5	-2.246E-10
-7.411E-5	-4.407E-10
-7.472E-5	-2.127E-10
-7.525E-5	9.220E-11
-6.043E-5	-2.868E-11
-7.198E-5	3.294E-11
-7.343E-5	-1.844E-10
-7.540E-5	2.413E-11
-7.571E-5	-6.644E-11
-7.586E-5	-2.131E-10
-7.517E-5	-2.598E-10
-7.244E-5	-7.354E-11
-6.765E-5	-1.795E-10
-7.084E-5	-9.922E-11
-6.818E-5	-3.674E-10
-8.270E-5	6.139E-11
-6.887E-5	-6.302E-11
-7.373E-5	-9.151E-11
-6.552E-5	-1.036E-10
-7.396E-5	4.418E-11
-7.077E-5	-2.188E-10
-7.365E-5	-1.555E-10
-6.203E-5	-1.360E-10
-6.697E-5	-1.281E-10
-8.148E-5	-1.714E-10
-7.495E-5	-1.548E-10
-7.335E-5	-3.522E-10
-6.849E-5	-1.186E-10
-7.662E-5	-4.872E-10
