/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
2.133098830279639,1.906594839669068e-12,2.401754245379326,1.906630821518924e-12,1.407826184614193,1.906718029600976e-12,1.303192355053188,1.90703676169223e-12,0.2265336046459497,1.909062739790335e-12,0.1511132834587077,1.930816761888159e-12,0.01186790939350758,2.28193149806886e-12,0.01007148991254736,6.127329952171213e-10,0.01000699205211918,6.325368723236131e-10,0.01000659045799312,6.328428563570918e-10
2.333098830279639,1.906594839669062e-12,2.601754245379326,1.906630821518924e-12,1.607826184614193,1.906718029600975e-12,1.503192355053188,1.907036761692229e-12,0.4265336046459497,1.909062739790413e-12,0.2315079668308778,1.930816761888502e-12,0.01243939870118801,2.281534716416669e-12,0.01008869867871481,6.094372849578858e-10,0.01000844954767489,6.321591424450763e-10,0.01000795459943404,6.324657169901504e-10
2.533098830279639,1.906594839669069e-12,2.801754245379326,1.906630821518924e-12,1.807826184614193,1.906718029600975e-12,1.703192355053188,1.90703676169223e-12,0.6265336046459498,1.909062739790383e-12,0.3922973335752181,1.930816761888574e-12,0.01336578087578132,2.281584650351004e-12,0.01011004700825442,6.053913116119084e-10,0.01001024857838387,6.318047122789737e-10,0.01000963877284054,6.32112124729243e-10
2.733098830279639,1.906594839669068e-12,3.001754245379326,1.906630821518924e-12,2.007826184614192,1.906718029600975e-12,1.903192355053188,1.907036761692229e-12,0.8265336046459497,1.909062739790392e-12,0.5922973335752181,1.93081676188861e-12,0.01521854522496796,2.281611278395769e-12,0.01013653608017349,6.004160312729931e-10,0.01001246806053189,6.314787148085817e-10,0.01001171718761011,6.317874220992989e-10
2.933098830279639,1.906594839669068e-12,3.201754245379326,1.906630821518924e-12,2.207826184614193,1.906718029600966e-12,2.103192355053188,1.907036761692219e-12,1.02653360464595,1.909062739790386e-12,0.7922973335752181,1.930816761888748e-12,0.01892407392334122,2.281625130885338e-12,0.01016948296453477,5.94288195218065e-10,0.0100152045681989,6.311868326698849e-10,0.01001428036187855,6.314976545839119e-10
3.13309883027964,1.906594839669068e-12,3.401754245379327,1.906630821518924e-12,2.407826184614193,1.906718029600975e-12,2.303192355053188,1.907036761692229e-12,1.22653360464595,1.909062739790352e-12,0.9922973335752181,1.930816761888697e-12,0.02633513132008774,2.281625897062384e-12,0.01021068184658205,5.86717398229108e-10,0.01001857722832668,6.309351209617145e-10,0.01001743991445807,6.312493706512161e-10
3.33309883027964,1.906594839669068e-12,3.601754245379327,1.906630821518924e-12,2.607826184614193,1.906718029600975e-12,2.503192355053188,1.907036761692229e-12,1.42653360464595,1.909062739790392e-12,1.192297333575218,1.930816761888688e-12,0.04115724611358078,2.281625778928932e-12,0.01026277862577797,5.772894213872929e-10,0.01002273305911259,6.307298778996644e-10,0.01002133367913525,6.310495568129897e-10
3.53309883027964,1.906594839669068e-12,3.801754245379327,1.906630821518923e-12,2.807826184614193,1.906718029600976e-12,2.703192355053189,1.907036761692229e-12,1.62653360464595,1.909062739790398e-12,1.392297333575218,1.930816761888642e-12,0.07080147570056686,2.281625759230531e-12,0.01032994458353759,5.653710211216003e-10,0.01002785337368464,6.305773343731551e-10,0.01002613166183664,6.309054349862966e-10
3.73309883027964,1.906594839669068e-12,4.001754245379327,1.906630821518924e-12,3.007826184614193,1.906718029600975e-12,2.903192355053189,1.907036761692229e-12,1.826533604645949,1.90906273979035e-12,1.592297333575218,1.930816761888669e-12,0.1014961939105214,2.281625742863865e-12,0.01041949605986897,5.498856756730792e-10,0.01003416255561788,6.304830947611216e-10,0.01003204386103955,6.308240189860239e-10
3.93309883027964,1.906594839669068e-12,4.201754245379327,1.906630821518924e-12,3.207826184614194,1.906718029600976e-12,3.103192355053189,1.90703676169223e-12,2.026533604645949,1.909062739790387e-12,1.792297333575218,1.930816761888664e-12,0.1340191502824064,2.281625731274737e-12,0.01054595059931573,5.287826625496644e-10,0.01004194248257652,6.304514410635877e-10,0.01003933237370898,6.308114976189819e-10
