/Idpi/MIx/S (vgsp_il=0.4) X,/Idpi/MIx/S (vgsp_il=0.4) Y,/Idpi/MIx/S (vgsp_il=0.4519324) X,/Idpi/MIx/S (vgsp_il=0.4519324) Y,/Idpi/MIx/S (vgsp_il=0.5106072) X,/Idpi/MIx/S (vgsp_il=0.5106072) Y,/Idpi/MIx/S (vgsp_il=0.5768998) X,/Idpi/MIx/S (vgsp_il=0.5768998) Y,/Idpi/MIx/S (vgsp_il=0.6517993) X,/Idpi/MIx/S (vgsp_il=0.6517993) Y,/Idpi/MIx/S (vgsp_il=0.736423) X,/Idpi/MIx/S (vgsp_il=0.736423) Y,/Idpi/MIx/S (vgsp_il=0.8320335) X,/Idpi/MIx/S (vgsp_il=0.8320335) Y,/Idpi/MIx/S (vgsp_il=0.9400572) X,/Idpi/MIx/S (vgsp_il=0.9400572) Y,/Idpi/MIx/S (vgsp_il=1.062106) X,/Idpi/MIx/S (vgsp_il=1.062106) Y,/Idpi/MIx/S (vgsp_il=1.2) X,/Idpi/MIx/S (vgsp_il=1.2) Y
0.006000118326878348,1.951577473581568e-12,0.006000118317700477,1.949434970185703e-12,0.00600011830946014,1.951176117268653e-12,0.006000118302077712,1.970059864504706e-12,0.006000117699566421,2.090292460925352e-12,0.006000117713016678,3.128424344872151e-12,0.006000117724760625,2.651364352967379e-11,0.00600011773516792,2.104634359137919e-07,0.006000117744187275,9.879132379377357e-07,0.006000117752102528,1.055019542778301e-06
0.006000123373643509,1.953860370336818e-12,0.00600012335880539,1.95156126366474e-12,0.006000123345526824,1.95316260580483e-12,0.006000123333663439,1.971990393156722e-12,0.00600012260372228,2.092265751855264e-12,0.006000122617673752,3.130608754848841e-12,0.006000122629824969,2.651638082616862e-11,0.006000122640593304,2.104641170189034e-07,0.006000122649890374,9.879156159182368e-07,0.006000122658036,1.055022304809686e-06
0.006000129394968574,1.956149993297121e-12,0.0060001293726848,1.953700413867045e-12,0.00600012935278415,1.955156977550291e-12,0.006000129335035156,1.973919018794473e-12,0.006000128464270691,2.094251206897279e-12,0.006000128478042733,3.132813245208528e-12,0.006000128489993417,2.651919231414457e-11,0.00600012850058433,2.104649691642632e-07,0.006000128509676714,9.879185952809872e-07,0.006000128517623391,1.055025765241039e-06
0.006000136482330758,1.958265652964692e-12,0.006000136450660781,1.955687194267472e-12,0.006000136422417185,1.957003113038705e-12,0.0060001363972568,1.975689800981212e-12,0.006000135374319079,2.096084385310481e-12,0.006000135387084765,3.13485973866154e-12,0.00600013539809784,2.652187978627724e-11,0.006000135407857624,2.104660177067318e-07,0.006000135416161644,9.879222666448426e-07,0.006000135423390398,1.055030029301187e-06
0.006000144696144767,1.960054828741833e-12,0.006000144653154924,1.957381964058884e-12,0.0060001446148547,1.958569103344979e-12,0.006000144580764173,1.97717100520831e-12,0.006000143400073534,2.097621305881433e-12,0.006000143410758304,3.136592427968187e-12,0.006000143419879722,2.652426965716051e-11,0.00600014342796183,2.104672815869836e-07,0.006000143434725816,9.879266978023851e-07,0.006000143440569413,1.055035175634532e-06
0.006000154044474376,1.96142587139448e-12,0.00600015398825046,1.958700562834833e-12,0.006000153938198888,1.959775484081165e-12,0.006000153893677473,1.978283258522048e-12,0.006000152553869461,2.098769469781766e-12,0.006000152561298856,3.137911324145406e-12,0.006000152567487148,2.652625016542149e-11,0.006000152572967931,2.104687673249192e-07,0.006000152577372964,9.879319124082674e-07,0.006000152581104774,1.055041231631757e-06
0.006000164534551477,1.962362711944457e-12,0.006000164462943275,1.959628204672984e-12,0.006000164399238887,1.96060818925731e-12,0.006000164342604505,1.97901198887751e-12,0.006000162837857956,2.099504493408389e-12,0.006000162840869006,3.138790544142637e-12,0.006000162843091424,2.652779434945556e-11,0.006000162845055472,2.104704753300721e-07,0.006000162846288465,9.879379120328755e-07,0.006000162847186272,1.055048199043744e-06
0.006000176292847709,1.962905531334363e-12,0.006000176202634597,1.960202571129435e-12,0.006000176122428182,1.961102141569551e-12,0.006000176051159972,1.97939000530067e-12,0.006000174352849045,2.099854316475188e-12,0.006000174350362121,3.139261885183593e-12,0.00600017434765336,2.65289469818334e-11,0.006000174345246029,2.104724193234724e-07,0.00600017434254121,9.879447446224898e-07,0.006000174339922714,1.055056133500045e-06
0.006000189619877771,1.963110606517319e-12,0.006000189506263581,1.960477380270264e-12,0.006000189405312234,1.961306656300637e-12,0.006000189315656749,1.97946241824965e-12,0.006000187371005885,2.099862664949054e-12,0.006000187361748479,3.139375674541775e-12,0.006000187352965227,2.652978426322879e-11,0.00600018734517537,2.104746407718652e-07,0.006000187337621072,9.879525554622501e-07,0.006000187330672637,1.05506520356298e-06
0.00600020499524915,1.963025362869447e-12,0.006000204851130036,1.960499490351446e-12,0.006000204723151864,1.961263691626821e-12,0.006000204609554168,1.979264586435933e-12,0.006000202338971679,2.09956270718163e-12,0.006000202321124703,3.139172281736053e-12,0.006000202304631845,2.6530382725007e-11,0.006000202290014032,2.104772107055885e-07,0.006000202276306352,9.879615937624739e-07,0.006000202263864548,1.055075698320032e-06
0.006000223135430771,1.96267962717198e-12,0.006000222950047482,1.960301255044366e-12,0.006000222785534655,1.961000250777708e-12,0.006000222639592831,1.978813390694123e-12,0.006000219924571865,2.098965709761817e-12,0.006000219895352108,3.138670330456174e-12,0.006000219868649318,2.653081044076618e-11,0.006000219844993894,2.104802376918143e-07,0.006000219823141169,9.879722407711568e-07,0.006000219803429815,1.055088059969224e-06
0.006000245132703636,1.962079197366104e-12,0.006000244889011037,1.959895552111445e-12,0.006000244672913844,1.960522845184144e-12,0.006000244481340134,1.978099150050249e-12,0.006000241138028759,2.098050492336991e-12,0.006000241092977851,3.137856458214459e-12,0.006000241052062641,2.653112612101494e-11,0.006000241015833548,2.104838876979621e-07,0.006000240982651578,9.879850796298542e-07,0.006000240952832563,1.055102964762577e-06
0.006000272754656701,1.961192560671943e-12,0.006000272423838821,1.959265557012617e-12,0.006000272130741988,1.959805945178806e-12,0.006000271871121774,1.977068394505139e-12,0.006000267593836256,2.096741521085269e-12,0.006000267525422796,3.13666402515136e-12,0.006000267463537745,2.653137858203754e-11,0.006000267408767627,2.104884268578302e-07,0.006000267358886795,9.880010457999011e-07,0.006000267314176701,1.055121497292912e-06
0.006000309117066893,1.959918401259952e-12,0.00600030864578268,1.958339090988693e-12,0.006000308228706638,1.958763174062229e-12,0.006000307859671616,1.975581188011416e-12,0.006000302090404828,2.094855023826922e-12,0.006000301984868631,3.13491991331177e-12,0.006000301889674602,2.653160226406503e-11,0.006000301805473694,2.1049431548468e-07,0.006000301729101,9.880217578897564e-07,0.006000301660781156,1.055145533675409e-06
0.006000360391920902,1.95799902524605e-12,0.006000359667501612,1.956918722477872e-12,0.006000359027417134,1.957168207653275e-12,0.006000358461978401,1.973292259530849e-12,0.006000350041448358,2.091949395191182e-12,0.006000349870449344,3.13219410884315e-12,0.00600034971655351,2.653179935472945e-11,0.00600034958053351,2.105024373826605e-07,0.006000349457549348,9.880503252753802e-07,0.006000349347722822,1.05517867654058e-06
0.006000441193382759,1.954734526547094e-12,0.006000439920071653,1.954443627975046e-12,0.006000438797944074,1.954381109330044e-12,0.006000437809628364,1.969229209232975e-12,0.006000423778910443,2.086800615074641e-12,0.006000423471410786,3.127258215394099e-12,0.006000423195259879,2.653185663786072e-11,0.006000422951499322,2.105147764512793e-07,0.006000422731704913,9.880937355749725e-07,0.006000422535793181,1.055229017203241e-06
0.00600060104442187,1.947506504366291e-12,0.006000597945887154,1.948695616701285e-12,0.00600059523513687,1.947821213757869e-12,0.006000592870561837,1.959345905057037e-12,0.006000561440706684,2.07450461124184e-12,0.006000560726873783,3.114960579971644e-12,0.006000560087923951,2.65309125001125e-11,0.006000559526194239,2.105372939408295e-07,0.006000559021436051,9.881730602423385e-07,0.006000558573206772,1.05532092893519e-06
0.006000920746500093,1.930989821820712e-12,0.006000913997518156,1.933987885772517e-12,0.006000908109522462,1.929989766550633e-12,0.006000902992428782,1.929875733585062e-12,0.006000836764299166,2.035150146410337e-12,0.006000835237799777,3.071394002742985e-12,0.006000833873252096,2.652197307636593e-11,0.006000832675584073,2.105802727809438e-07,0.006000831600898327,9.883262883857517e-07,0.006000830648033956,1.055498525305957e-06
