/cix_pulse<0> (vgsp_il=0.4) X,/cix_pulse<0> (vgsp_il=0.4) Y,/cix_pulse<0> (vgsp_il=0.4519324) X,/cix_pulse<0> (vgsp_il=0.4519324) Y,/cix_pulse<0> (vgsp_il=0.5106072) X,/cix_pulse<0> (vgsp_il=0.5106072) Y,/cix_pulse<0> (vgsp_il=0.5768998) X,/cix_pulse<0> (vgsp_il=0.5768998) Y,/cix_pulse<0> (vgsp_il=0.6517993) X,/cix_pulse<0> (vgsp_il=0.6517993) Y,/cix_pulse<0> (vgsp_il=0.736423) X,/cix_pulse<0> (vgsp_il=0.736423) Y,/cix_pulse<0> (vgsp_il=0.8320335) X,/cix_pulse<0> (vgsp_il=0.8320335) Y,/cix_pulse<0> (vgsp_il=0.9400572) X,/cix_pulse<0> (vgsp_il=0.9400572) Y,/cix_pulse<0> (vgsp_il=1.062106) X,/cix_pulse<0> (vgsp_il=1.062106) Y,/cix_pulse<0> (vgsp_il=1.2) X,/cix_pulse<0> (vgsp_il=1.2) Y
0.006000006087613326,5.033276656388667e-06,0.00600000608086988,5.033276378383047e-06,0.006000006074895625,5.033275410794964e-06,0.006000006069603346,5.033270981810963e-06,0.006000006064915584,5.033245812324268e-06,0.006000006060763598,5.033111313568855e-06,0.006000006057086386,5.032850378910867e-06,0.006000006053829782,5.032668719664086e-06,0.006000006050945782,5.032646839882081e-06,0.006000006048391799,5.032656591579228e-06
0.006000008348117652,5.033275295112135e-06,0.006000008337863167,5.033274973872984e-06,0.006000008328778718,5.033274015835868e-06,0.006000008320731559,5.033269647892409e-06,0.006000008313603809,5.033244478217588e-06,0.006000008307290867,5.033109849380045e-06,0.006000008301699917,5.032848726956028e-06,0.006000008296748563,5.032666841500023e-06,0.006000008292363781,5.032644693055869e-06,0.006000008288480797,5.032654215180792e-06
0.00600001121184909,5.033268679678037e-06,0.006000011196903908,5.033268142286569e-06,0.006000011183664729,5.033267225610817e-06,0.006000011171937825,5.033263150402588e-06,0.006000011161551205,5.033237975735904e-06,0.006000011152352273,5.03310270785359e-06,0.00600001114420565,5.032840625102045e-06,0.006000011136991184,5.032657669745621e-06,0.006000011130602392,5.032634203254855e-06,0.006000011124944835,5.032642006568228e-06
0.006000014755840866,5.033247344521036e-06,0.00600001473479712,5.03324608990195e-06,0.006000014716156744,5.033245289074578e-06,0.006000014699646544,5.033242143977254e-06,0.006000014685024039,5.03321693782379e-06,0.006000014672074133,5.033079586594974e-06,0.006000014660606035,5.032814383473026e-06,0.006000014650450448,5.032627937960899e-06,0.006000014641457354,5.032600175955385e-06,0.006000014633493716,5.032602451756028e-06
0.006000019071863813,5.033198419954605e-06,0.006000019043037971,5.033195474778827e-06,0.006000019017506,5.033194898714834e-06,0.006000018994893087,5.033193852213423e-06,0.006000018974866642,5.033168536339966e-06,0.006000018957131695,5.033026355021621e-06,0.006000018941426658,5.032753935305113e-06,0.006000018927519465,5.032559395769939e-06,0.00600001891520449,5.032521670716202e-06,0.006000018904299418,5.032511242706352e-06
0.006000024263318298,5.033114170791301e-06,0.006000024224806,5.033108240126289e-06,0.006000024190696587,5.033107982510914e-06,0.006000024160488552,5.033110487152918e-06,0.006000024133736985,5.033084914717763e-06,0.006000024110047377,5.032934324435179e-06,0.00600002408906993,5.032649362260874e-06,0.006000024070494389,5.032440725800295e-06,0.006000024054045867,5.032385625658766e-06,0.006000024039480677,5.032353151277382e-06
0.006000030436023085,5.033000217709366e-06,0.006000030385657411,5.032990166934369e-06,0.006000030341052118,5.03299025627821e-06,0.006000030301550515,5.032997478658828e-06,0.006000030266570111,5.032971471130232e-06,0.006000030235594503,5.032809393246514e-06,0.006000030208165913,5.032507315517275e-06,0.006000030183878375,5.032279386912214e-06,0.006000030162372209,5.032200447990957e-06,0.006000030143328598,5.032137897959434e-06
0.006000037680882176,5.032874187177188e-06,0.006000037616467559,5.032859520645931e-06,0.006000037559422015,5.032859914075614e-06,0.006000037508904985,5.032872259181064e-06,0.006000037464170785,5.032845692243511e-06,0.006000037424558535,5.032670811951553e-06,0.006000037389482643,5.03234965672656e-06,0.006000037358423789,5.032100123377726e-06,0.006000037330921781,5.031994369707287e-06,0.006000037306568748,5.031898297878926e-06
0.006000046044824086,5.03275575989082e-06,0.006000045964400513,5.032736744238085e-06,0.006000045893178882,5.032737355707721e-06,0.006000045830109141,5.0327544227496e-06,0.006000045774258963,5.032727315450188e-06,0.00600004572480271,5.032540381205397e-06,0.0060000456810098,5.032201201039028e-06,0.006000045642232072,5.031931091564031e-06,0.006000045607894723,5.031799605577257e-06,0.006000045577488365,5.031671862329492e-06
0.006000055527615488,5.032657348210954e-06,0.006000055429406639,5.032634752947226e-06,0.006000055342439038,5.032635470760468e-06,0.006000055265407794,5.032656375014146e-06,0.006000055197115928,5.032628937808248e-06,0.00600005513664016,5.032432098401043e-06,0.006000055083088976,5.03207792804104e-06,0.006000055035670571,5.031790471224681e-06,0.006000054993681405,5.031637013919154e-06,0.006000054956498189,5.031482941223487e-06
0.006000066146528272,5.032581852002417e-06,0.006000066027834846,5.032556568056742e-06,0.006000065922739852,5.032557243235009e-06,0.006000065829663592,5.032580997468483e-06,0.006000065747154246,5.032553632283905e-06,0.006000065674084858,5.032349494822354e-06,0.006000065609382151,5.031983914956248e-06,0.00600006555209092,5.031682943304353e-06,0.006000065501359357,5.031512013706324e-06,0.006000065456433297,5.031337933696736e-06
0.006000078054402318,5.032526103858874e-06,0.006000077910912136,5.032498875194201e-06,0.006000077783886614,5.032499286959983e-06,0.006000077671410539,5.032525017098103e-06,0.006000077571718923,5.032498306036709e-06,0.006000077483428636,5.03228931777154e-06,0.006000077405249432,5.031915504266059e-06,0.00600007733602954,5.031604385772422e-06,0.006000077274736317,5.031419911773977e-06,0.006000077220456402,5.031231466849698e-06
0.006000089027201159,5.03249195534568e-06,0.006000088955456067,5.032463206767928e-06,0.006000088891943306,5.032462827929424e-06,0.00600008883570527,5.032489410907782e-06,0.006000090987224496,5.032458126851553e-06,0.006000090879660852,5.032246430674868e-06,0.00600009078441946,5.031866883032871e-06,0.006000090700100624,5.031548201865989e-06,0.006000090625440705,5.031353136717843e-06,0.006000090559323502,5.031154821072823e-06
0.00600009451360058,5.032478951949599e-06,0.006000094477728033,5.032449441154099e-06,0.006000094445971653,5.032448317384447e-06,0.006000094417852635,5.032475087107872e-06,0.006000095493612248,5.032447928759647e-06,0.006000095439830426,5.032236580122839e-06,0.00600009539220973,5.031855826724608e-06,0.006000095350050312,5.031535258515037e-06,0.006000095312720352,5.031337415338112e-06,0.006000095279661751,5.031137199816873e-06
