/Idpi/MIx/S (vgsp_il=0.4) X,/Idpi/MIx/S (vgsp_il=0.4) Y,/Idpi/MIx/S (vgsp_il=0.4519324) X,/Idpi/MIx/S (vgsp_il=0.4519324) Y,/Idpi/MIx/S (vgsp_il=0.5106072) X,/Idpi/MIx/S (vgsp_il=0.5106072) Y,/Idpi/MIx/S (vgsp_il=0.5768998) X,/Idpi/MIx/S (vgsp_il=0.5768998) Y,/Idpi/MIx/S (vgsp_il=0.6517993) X,/Idpi/MIx/S (vgsp_il=0.6517993) Y,/Idpi/MIx/S (vgsp_il=0.736423) X,/Idpi/MIx/S (vgsp_il=0.736423) Y,/Idpi/MIx/S (vgsp_il=0.8320335) X,/Idpi/MIx/S (vgsp_il=0.8320335) Y,/Idpi/MIx/S (vgsp_il=0.9400572) X,/Idpi/MIx/S (vgsp_il=0.9400572) Y,/Idpi/MIx/S (vgsp_il=1.062106) X,/Idpi/MIx/S (vgsp_il=1.062106) Y,/Idpi/MIx/S (vgsp_il=1.2) X,/Idpi/MIx/S (vgsp_il=1.2) Y
0.006000066146528272,1.92361518633571e-12,0.006000066027834846,1.923481883053262e-12,0.006000065922739852,1.926757320574414e-12,0.006000065829663592,1.946035056994167e-12,0.006000065747154246,2.065563846244378e-12,0.006000065674084858,3.101237266697781e-12,0.00600006560938215,2.650071506649373e-11,0.00600006555209092,2.104491550457006e-07,0.006000065501359357,9.878660321042743e-07,0.006000065456433297,1.054968254667706e-06
0.006000078054402318,1.929694356177638e-12,0.006000077910912136,1.92909222194241e-12,0.006000077783886614,1.932025713598231e-12,0.006000077671410539,1.951222042143166e-12,0.006000077571718923,2.07095148034561e-12,0.006000077483428636,3.107150587835129e-12,0.006000077405249431,2.650777830291687e-11,0.00600007733602954,2.104498634800647e-07,0.006000077274736317,9.878684681240959e-07,0.006000077220456402,1.054971076155309e-06
0.006000089027201159,1.935565841534731e-12,0.006000088955456067,1.934564739512244e-12,0.006000088891943306,1.937200060216608e-12,0.00600008883570527,1.956341727100383e-12,0.006000090987224496,2.077351623007021e-12,0.006000090879660852,3.114184559922858e-12,0.006000090784419458,2.651624638852899e-11,0.006000090700100624,2.104509350253904e-07,0.006000090625440705,9.878721691419558e-07,0.006000090559323502,1.05497536362469e-06
0.00600009451360058,1.938577963571914e-12,0.006000094477728033,1.937374861280726e-12,0.006000094445971653,1.939854420689186e-12,0.006000094417852635,1.958962730538422e-12,0.006000095493612248,2.079554014660988e-12,0.006000095439830426,3.116638038184821e-12,0.006000095392209729,2.651925239696466e-11,0.006000095350050312,2.10451376144479e-07,0.006000095312720352,9.878737104855625e-07,0.006000095279661751,1.054977164244261e-06
0.0060001,1.941616421880563e-12,0.0060001,1.9402115105651e-12,0.0060001,1.942533140158728e-12,0.0060001,1.961605663992299e-12,0.0060001,2.081768773143458e-12,0.0060001,3.119107608008382e-12,0.0060001,2.652228799849323e-11,0.0060001,2.104518534134747e-07,0.006000099999999999,9.878753809210994e-07,0.0060001,1.054979116942958e-06
0.006000100835416666,1.942081787879295e-12,0.006000100835177266,1.940643229187646e-12,0.006000100834965377,1.94293824376675e-12,0.006000100834777836,1.962002924835889e-12,0.006000100834611845,2.082180194212259e-12,0.006000100834464929,3.119561207533862e-12,0.006000100834334895,2.652284094630099e-11,0.006000100834219804,2.104519434637609e-07,0.006000100834117937,9.878756938288653e-07,0.006000100834027777,1.054979480230728e-06
0.006000101720624255,1.942577782871614e-12,0.006000101721253983,1.941103805822001e-12,0.006000101721801452,1.943370318710986e-12,0.006000101722278648,1.962426326768368e-12,0.006000101664935413,2.082590204851989e-12,0.006000101667265211,3.120014283188696e-12,0.006000101669306737,2.65233950969491e-11,0.006000101671097571,2.104520345985839e-07,0.006000101672670529,9.878760112106632e-07,0.006000101674053713,1.054979849407783e-06
0.006000102901855588,1.94323676926587e-12,0.006000102905829585,1.941717184401113e-12,0.006000102909321295,1.943947479062519e-12,0.006000102912393022,1.96299353623103e-12,0.006000102711089797,2.083106604908587e-12,0.006000102720026057,3.120587066531359e-12,0.006000102727890531,2.652409803717181e-11,0.006000102734815728,2.104521519932618e-07,0.006000102740918817,9.878764210526891e-07,0.006000102746301353,1.054980327100184e-06
0.006000104355809183,1.944048579385318e-12,0.006000104358684783,1.942470095323098e-12,0.006000104361199633,1.944653411460743e-12,0.006000104363402704,1.963685098564195e-12,0.006000104143268694,2.08381360899565e-12,0.00600010415198923,3.121366598203582e-12,0.006000104159663739,2.652505025101377e-11,0.006000104166475807,2.104523129631168e-07,0.006000104172441504,9.878769807240582e-07,0.006000104177703908,1.054980976964262e-06
0.006000106013852493,1.944975064363609e-12,0.006000106015377891,1.943329474101689e-12,0.006000106016689297,1.945458974450539e-12,0.006000106017820696,1.964473895078877e-12,0.006000105763577953,2.084613539323041e-12,0.00600010577253188,3.122248936702525e-12,0.006000105780402758,2.65261295791259e-11,0.006000105787398842,2.10452499398763e-07,0.006000105793508721,9.878776292265124e-07,0.006000105798894602,1.054981730102022e-06
0.006000108111547108,1.946145538132043e-12,0.006000108111532305,1.944415510350205e-12,0.006000108111466414,1.946476816735314e-12,0.006000108111368029,1.965470083872345e-12,0.006000107798665702,2.085616301672932e-12,0.006000107808605298,3.123355577800258e-12,0.00600010781732573,2.652748573079763e-11,0.006000107825067929,2.104527400971691e-07,0.006000107831816299,9.878784669404098e-07,0.006000107837757385,1.054982703186476e-06
0.006000110788179353,1.947625930382955e-12,0.006000110786011694,1.945789540325639e-12,0.006000110784022674,1.947764039315788e-12,0.0060001107822087,1.966728891980281e-12,0.006000110393215514,2.086883674873668e-12,0.006000110404276168,3.124754561832865e-12,0.006000110413964433,2.652920388413407e-11,0.006000110422557848,2.104530570664537e-07,0.00600011043003553,9.878795705736691e-07,0.006000110436611548,1.054983985156238e-06
0.006000114160455488,1.949440806539959e-12,0.006000114155394172,1.947475057195587e-12,0.006000114150822397,1.949342206100025e-12,0.006000114146706037,1.968270354432822e-12,0.006000113658650623,2.088437893025824e-12,0.006000113671050481,3.126470978121601e-12,0.006000113681896379,2.653131953130693e-11,0.006000113691509748,2.104534717181112e-07,0.006000113699861841,9.878810152834841e-07,0.00600011370719994,1.054985663352412e-06
0.006000118326878348,1.951548807684801e-12,0.006000118317700477,1.949434833855016e-12,0.00600011830946014,1.95117555840579e-12,0.006000118302077712,1.970057568883598e-12,0.006000117699566421,2.090250931652203e-12,0.006000117713016678,3.128474778271226e-12,0.006000117724760625,2.653380448927906e-11,0.00600011773516792,2.104540076104879e-07,0.006000117744187275,9.87882884070462e-07,0.006000117752102528,1.054987834057684e-06
0.006000123373643509,1.953831757020021e-12,0.00600012335880539,1.951561133643976e-12,0.006000123345526824,1.953162055079066e-12,0.006000123333663439,1.97198810943647e-12,0.00600012260372228,2.092224262405982e-12,0.006000122617673752,3.130659185487217e-12,0.006000122629824969,2.65365419133676e-11,0.006000122640593304,2.104546886903533e-07,0.006000122649890374,9.878852620027721e-07,0.006000122658036,1.054990596034587e-06
0.006000129394968574,1.956121443641251e-12,0.0060001293726848,1.953700291996161e-12,0.00600012935278415,1.955156437539961e-12,0.006000129335035156,1.973916748403486e-12,0.006000128464270691,2.094209767198854e-12,0.006000128478042733,3.13286367247242e-12,0.006000128489993417,2.653935355071156e-11,0.00600012850058433,2.104555408040945e-07,0.006000128509676714,9.878882413050609e-07,0.006000128517623391,1.05499405639764e-06
0.006000136482330758,1.958237178753586e-12,0.006000136450660781,1.955687082332955e-12,0.006000136422417185,1.9570025864869e-12,0.0060001363972568,1.9756875481029e-12,0.006000135374319079,2.096043007217138e-12,0.006000135387084765,3.134910162990771e-12,0.00600013539809784,2.654204119477717e-11,0.006000135407857624,2.104565893075803e-07,0.006000135416161644,9.878919125943291e-07,0.006000135423390398,1.054998320373491e-06
0.006000144696144767,1.960026443312513e-12,0.006000144653154924,1.957381864266103e-12,0.0060001446148547,1.958568592748604e-12,0.006000144580764173,1.977168773084187e-12,0.006000143400073534,2.097580002041912e-12,0.006000143410758304,3.136642847246656e-12,0.006000143419879722,2.654443125832695e-11,0.00600014342796183,2.104578531407802e-07,0.006000143434725816,9.878963436617912e-07,0.006000143440569413,1.055003466605032e-06
0.006000154044474376,1.961397588641922e-12,0.00600015398825046,1.958700477287336e-12,0.006000153938198888,1.959774992841457e-12,0.006000153893677473,1.978281051383604e-12,0.006000152553869461,2.098728254284429e-12,0.006000152561298856,3.137961737920334e-12,0.006000152567487148,2.654641197967149e-11,0.006000152572967931,2.104593388233413e-07,0.006000152577372964,9.879015581615364e-07,0.006000152581104774,1.055009522482318e-06
0.006000164534551477,1.962334546833148e-12,0.006000164462943275,1.959628135830836e-12,0.006000164399238887,1.960607720011414e-12,0.006000164342604505,1.979009810045106e-12,0.006000162837857956,2.099463381114418e-12,0.006000162840869006,3.138840951371866e-12,0.006000162843091424,2.654795639624179e-11,0.006000162845055472,2.104610467647641e-07,0.006000162846288465,9.879075576639418e-07,0.006000162847186272,1.055016489756234e-06
0.006000176292847709,1.962877500695585e-12,0.006000176202634597,1.960202521088354e-12,0.006000176122428182,1.961101698366031e-12,0.006000176051159972,1.979387860512089e-12,0.006000174352849045,2.09981332411669e-12,0.006000174350362121,3.139312283935789e-12,0.00600017434765336,2.654910928306153e-11,0.00600017434524603,2.104629906855881e-07,0.00600017434254121,9.879143901143291e-07,0.006000174339922714,1.0550244240552e-06
