/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag,/vpos_gain_ninv_cm X,/vpos_gain_ninv_cm YRe,/vpos_gain_ninv_cm YReImag
35.48133892335758,141.2334764079161,-2.454148607901955,35.48133892335758,140.1835372447274,-1.808383366018407
37.58374042884445,141.2283170733409,-2.59949025708088,37.58374042884445,140.1787216743094,-1.987751657780294
39.81071705534976,141.2225286528458,-2.753425167009812,39.81071705534976,140.1732484598693,-2.173685992471287
42.16965034285826,141.2160345014397,-2.916459235837089,42.16965034285826,140.1670451374265,-2.366798321122509
44.66835921509635,141.2087486509648,-3.089127705780222,44.66835921509635,140.1600295961329,-2.567723584065042
47.31512589614809,141.200574682296,-3.271996783855114,47.31512589614809,140.1521090015446,-2.777121662126705
50.11872336272727,141.191404457389,-3.465665336311841,50.11872336272727,140.1431785751392,-2.995679381975527
53.08844442309888,141.181116703974,-3.670766657278277,53.08844442309888,140.1331202234332,-3.224112577119324
56.23413251903496,141.1695754261331,-3.887970310799043,56.23413251903496,140.1218009905853,-3.463168204774406
59.5662143529011,141.1566281280021,-4.117984045034442,59.5662143529011,140.1090713222226,-3.713626518289346
63.09573444801938,141.1421038256076,-4.361555775901834,63.09573444801938,140.0947631160416,-3.976303293323045
66.83439175686152,141.1258108196845,-4.619475635975904,66.83439175686152,140.0786875325517,-4.252052104469082
70.79457843841385,141.1075342076766,-4.89257808305935,70.79457843841385,140.0606325446064,-4.541766647557878
74.98942093324564,141.0870331004845,-5.181744060319859,74.98942093324564,140.0403601917969,-4.846383100354693
79.43282347242821,141.0640375120625,-5.487903197548129,79.43282347242821,140.0176035082706,-5.166882511990947
84.13951416451957,141.0382448865602,-5.812036040031904,84.13951416451957,139.9920630891345,-5.504293208392042
89.12509381337462,141.0093162183481,-6.155176287514371,89.12509381337462,139.9634032512911,-5.85969319694272
94.4060876285924,140.9768717262918,-6.518413021805738,94.4060876285924,139.9312477505197,-6.234212549705294
100.0000000000001,140.9404860295881,-6.902892895784746,100.0000000000001,139.8951750026477,-6.629035738704727
105.925372517729,140.8996827740704,-7.309822250544174,105.925372517729,139.8547127582262,-7.045403890812802
112.2018454301964,140.8539286515129,-7.740469119862042,112.2018454301964,139.809332173778,-7.484616922221822
118.8502227437019,140.8026267502349,-8.196165072363273,118.8502227437019,139.7584412184776,-7.948035503718346
125.8925411794168,140.7451091708412,-8.678306831326941,125.8925411794168,139.7013773506806,-8.437082797608561
133.3521432163325,140.6806288368071,-9.188357599870944,133.3521432163325,139.6373993946102,-8.953245894989147
141.2537544622755,140.6083504254704,-9.727848004897012,141.2537544622755,139.5656785433887,-9.498076867791763
149.6235656094434,140.5273403439831,-10.29837655667999,149.6235656094434,139.4852884135887,-10.07319333362797
158.4893192461114,140.4365556667691,-10.9016095010016,158.4893192461114,139.3951940685256,-10.68027841161156
167.8804018122561,140.3348319604948,-11.5392799192557,167.8804018122561,139.2942399368976,-11.32107992598983
177.8279410038924,140.2208699142314,-12.21318590518316,177.8279410038924,139.1811365451084,-11.99740868783779
188.3649089489802,140.0932207029092,-12.92518761793394,188.3649089489802,139.0544459919445,-12.71113565629834
199.5262314968881,139.9502700183168,-13.67720297740947,199.5262314968881,138.9125661003844,-13.464187747343
211.3489039836648,139.7902207152911,-14.47120173004643,211.3489039836648,138.7537131946056,-14.25854202049964
223.8721138568341,139.6110740399587,-15.30919757095865,223.8721138568341,138.5759034693237,-15.09621793204742
237.1373705661657,139.4106094340274,-16.19323796171272,237.1373705661657,138.3769329455328,-15.97926729686956
251.1886431509582,139.1863629461677,-17.12539123223767,251.1886431509582,138.154356043478,-16.90976155074284
266.0725059798812,138.9356043306068,-18.10773050104241,266.0725059798812,137.9054628524108,-17.88977585090563
281.8382931264456,138.6553129770429,-19.14231389113209,281.8382931264456,137.6272552401829,-18.9213694963731
298.5382618917962,138.3421528977599,-20.23116046147531,298.5382618917962,137.3164220269001,-20.00656209234462
316.2277660168382,137.9924471008384,-21.37622121815524,316.2277660168382,136.969313549108,-21.14730482773117
334.9654391578279,137.6021518060898,-22.57934451906872,334.9654391578279,136.5819160677619,-22.34544618492526
354.8133892335757,137.1668311163145,-23.84223514621419,354.8133892335757,136.149826628054,-23.60269136139764
375.8374042884444,136.6816329445736,-25.16640629699021,375.8374042884444,135.6682291658562,-24.92055466024493
398.1071705534975,136.1412672203697,-26.5531237490754,398.1071705534975,135.1318728761022,-26.30030410992979
421.6965034285825,135.5399876566294,-28.00334149355105,421.6965034285825,134.535054115502,-27.74289761324011
446.6835921509634,134.8715786538127,-29.51762822134149,446.6835921509634,133.8716034042344,-29.24891001522945
473.1512589614807,134.1293492450096,-31.09608420518454,473.1512589614807,133.1348794163673,-30.81845063586655
501.1872336272725,133.3061363383806,-32.73824836184878,501.1872336272725,132.3177721986362,-32.45107105382033
530.8844442309886,132.3943198773997,-34.44299562792548,530.8844442309886,131.4127182186171,-34.1456632738276
562.3413251903494,131.3858528946044,-36.20842525901961,562.3413251903494,130.4117301959351,-35.90034888304731
595.6621435290108,130.2723097495808,-38.03174128701383,595.6621435290108,129.3064449828444,-37.71236042201659
630.9573444801936,129.0449560758171,-39.9091271603176,630.9573444801936,128.0881929926783,-39.57791698019638
668.343917568615,127.694844059129,-41.83561755643481,668.343917568615,126.7480927720175,-41.49209698336078
707.9457843841383,126.212936565871,-43.80497149045353,707.9457843841383,125.2771742087042,-43.44871226593788
749.8942093324562,124.5902632546937,-45.8095521231215,749.8942093324562,123.6665334862306,-45.44018879197525
794.3282347242819,122.8181110558896,-47.84022004635725,794.3282347242819,121.9075221508659,-47.45746075239504
841.3951416451955,120.8882501792404,-49.88624818165214,841.3951416451955,119.9919714438316,-49.48988611374574
891.250938133746,118.7931952722044,-51.93526786362985,891.250938133746,117.9124515231793,-51.5251931197643
944.0608762859239,116.5264985352386,-53.9732561388324,944.0608762859239,115.6625624058088,-53.54946770160885
1000.000000000001,114.083069677024,-55.98457564620387,1000.000000000001,113.2372515503911,-55.54719307887277
1059.253725177289,111.4595133868848,-57.95207733196817,1059.253725177289,110.6331488275751,-57.50135172821277
1122.018454301964,108.6544719639776,-59.8572755313393,1122.018454301964,107.8489066087209,-59.3935991813566
1188.502227437019,105.6689569647392,-61.68060236633757,1188.502227437019,104.8855289543106,-61.2045165502918
1258.925411794168,102.5066505493006,-63.40174471344104,1258.925411794168,101.746670725996,-62.91394500928416
1333.521432163325,99.17415486833325,-65.00006197694212,1333.521432163325,98.43888512434033,-64.50140048271938
1412.537544622755,95.68116688247723,-66.45507678097316,1412.537544622755,94.97179721204147,-65.94656071025278
1496.235656094434,92.04055692689352,-67.74702384946524,1496.235656094434,91.35818189598317,-67.22981006779867
1584.893192461114,88.26833255989867,-68.85743563946394,1584.893192461114,87.61392804397178,-68.3328208687345
1678.804018122562,84.38347458177884,-69.76973660178091,1678.804018122562,83.75787571946167,-69.23914322792622
1778.279410038924,80.40764013877475,-70.46981432527603,1778.279410038924,79.8115214870077,-69.93477198021593
1883.649089489802,76.36473684155972,-70.94653281181768,1883.649089489802,75.79859568859877,-70.40865615818336
1995.262314968881,72.28038213168722,-71.19215482549374,1995.262314968881,71.74452581883384,-70.65311821786008
2113.489039836648,68.18127171945009,-71.20264391183001,2113.489039836648,67.67580964570784,-70.66415382623873
2238.721138568341,64.09448912946945,-70.97782491685808,2238.721138568341,63.61932987581672,-70.44159119738089
2371.373705661657,60.04679373992084,-70.5213910309469,2371.373705661657,59.60164747266156,-69.9890980908749
2511.886431509582,56.06392680932349,-69.84075667505552,2511.886431509582,55.64831282912525,-69.31403579539473
2660.725059798812,52.16997322473637,-68.94676740736004,2660.725059798812,51.78323224820711,-68.42717119242194
2818.382931264456,48.38681154331172,-67.8532874640518,2818.382931264456,48.02812206243709,-67.34226736111705
2985.382618917962,44.73367716999477,-66.57669296755047,2985.382618917962,44.40207505051659,-66.07558054976764
3162.277660168382,41.22685338914442,-65.13530510300356,3162.277660168382,40.92125375992779,-64.64529756029586
3349.65439157828,37.87949572377814,-63.54879599002101,3349.65439157828,37.59871616849485,-63.07094603022494
